visType,framing,dataSize,truncationLevel,trendDirection,slope,id,index,training,rt,timestamp,qTrend,qSeverity,correct,firstX,lastX,x0,x1,x2
brokenbar,trend,2,0.25,-1,0.25,5751e9f9eb80c4000741a65d,43,,9863,Thu Mar 14 2019 14:24:59 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
bar,trend,2,0.25,1,0.125,5751e9f9eb80c4000741a65d,44,,14008,Thu Mar 14 2019 14:25:15 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0.5,-1,0.25,590631366462090001a7f12a,1,1,23932,Thu Mar 14 2019 14:56:46 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.913051895,0.833333333
bar,trend,3,0.5,-1,0.25,590631366462090001a7f12a,2,1,11545,Thu Mar 14 2019 14:57:02 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.925729012,0.833333333
bar,trend,3,0,-1,0.125,590631366462090001a7f12a,3,1,18515,Thu Mar 14 2019 14:57:24 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.949585074,0.916666667
bar,trend,3,0,-1,0.125,590631366462090001a7f12a,4,1,11711,Thu Mar 14 2019 14:57:38 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.955635843,0.916666667
bottomgradbar,trend,3,0.5,-1,0.125,590631366462090001a7f12a,5,1,9179,Thu Mar 14 2019 14:57:49 GMT 0000 (GMT),-1,1,1,1,0.916666667,1,0.948464546,0.916666667
brokenbar,trend,2,0,1,0.25,590631366462090001a7f12a,6,1,8751,Thu Mar 14 2019 14:57:59 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
brokenbar,trend,3,0,1,0.25,590631366462090001a7f12a,7,1,8063,Thu Mar 14 2019 14:58:09 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.647191496,0.716666667
brokenbar,trend,3,0.5,-1,0.125,590631366462090001a7f12a,8,1,12646,Thu Mar 14 2019 14:58:24 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.966313589,0.916666667
bar,trend,2,0.25,1,0.125,590631366462090001a7f12a,9,,6681,Thu Mar 14 2019 14:58:32 GMT 0000 (GMT),1,3,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0,-1,0.125,590631366462090001a7f12a,10,,8195,Thu Mar 14 2019 14:58:42 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0.5,-1,0.25,590631366462090001a7f12a,11,,8613,Thu Mar 14 2019 14:58:53 GMT 0000 (GMT),-1,4,1,1,0.833333333,1,0.918997585,0.833333333
brokenbar,trend,3,0.5,1,0.25,590631366462090001a7f12a,12,,7865,Thu Mar 14 2019 14:59:02 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.636255597,0.716666667
bottomgradbar,trend,3,0.25,1,0.25,590631366462090001a7f12a,13,,6179,Thu Mar 14 2019 14:59:10 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.622896994,0.716666667
brokenbar,trend,3,0,-1,0.125,590631366462090001a7f12a,14,,5596,Thu Mar 14 2019 14:59:18 GMT 0000 (GMT),-1,1,1,1,0.916666667,1,0.967450314,0.916666667
bar,trend,2,0,1,0.25,590631366462090001a7f12a,15,,5965,Thu Mar 14 2019 14:59:27 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
bar,trend,2,0,1,0.125,590631366462090001a7f12a,16,,6063,Thu Mar 14 2019 14:59:34 GMT 0000 (GMT),1,3,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0.5,1,0.125,590631366462090001a7f12a,17,,6465,Thu Mar 14 2019 14:59:43 GMT 0000 (GMT),1,4,1,0.55,0.633333333,0.55,0.600906485,0.633333333
brokenbar,trend,2,0.25,1,0.125,590631366462090001a7f12a,18,,8231,Thu Mar 14 2019 14:59:52 GMT 0000 (GMT),1,3,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0.5,1,0.125,590631366462090001a7f12a,19,,4147,Thu Mar 14 2019 14:59:58 GMT 0000 (GMT),1,3,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0.25,1,0.25,590631366462090001a7f12a,20,,4413,Thu Mar 14 2019 15:00:04 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
bar,trend,3,0.5,1,0.125,590631366462090001a7f12a,21,,8312,Thu Mar 14 2019 15:00:14 GMT 0000 (GMT),1,4,1,0.55,0.633333333,0.55,0.595974394,0.633333333
bar,trend,3,0,1,0.25,590631366462090001a7f12a,22,,7314,Thu Mar 14 2019 15:00:23 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.644644998,0.716666667
bottomgradbar,trend,2,0,1,0.25,590631366462090001a7f12a,23,,6031,Thu Mar 14 2019 15:00:31 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0,1,0.125,590631366462090001a7f12a,24,,6730,Thu Mar 14 2019 15:00:39 GMT 0000 (GMT),1,2,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0.25,-1,0.25,590631366462090001a7f12a,25,,4865,Thu Mar 14 2019 15:00:46 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.909061552,0.833333333
bar,trend,2,0.5,-1,0.25,590631366462090001a7f12a,26,,5946,Thu Mar 14 2019 15:00:54 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
bar,trend,2,0.5,-1,0.125,590631366462090001a7f12a,27,,4416,Thu Mar 14 2019 15:01:00 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bar,trend,3,0.5,-1,0.25,590631366462090001a7f12a,28,,6180,Thu Mar 14 2019 15:01:07 GMT 0000 (GMT),-1,4,1,1,0.833333333,1,0.929368122,0.833333333
bar,trend,3,0.25,1,0.125,590631366462090001a7f12a,29,,6751,Thu Mar 14 2019 15:01:16 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.59700215,0.633333333
brokenbar,trend,3,0.5,1,0.125,590631366462090001a7f12a,30,,4946,Thu Mar 14 2019 15:01:22 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.587994387,0.633333333
bottomgradbar,trend,2,0.25,-1,0.125,590631366462090001a7f12a,31,,5146,Thu Mar 14 2019 15:01:29 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bar,trend,3,0.25,-1,0.25,590631366462090001a7f12a,32,,5230,Thu Mar 14 2019 15:01:36 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.907465467,0.833333333
bottomgradbar,trend,3,0.25,1,0.125,590631366462090001a7f12a,33,,4998,Thu Mar 14 2019 15:01:43 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.599796427,0.633333333
brokenbar,trend,3,0,1,0.25,590631366462090001a7f12a,34,,6346,Thu Mar 14 2019 15:01:51 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.638467,0.716666667
brokenbar,trend,2,0.5,1,0.25,590631366462090001a7f12a,35,,5713,Thu Mar 14 2019 15:01:58 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0.5,-1,0.25,590631366462090001a7f12a,36,,11679,Thu Mar 14 2019 15:02:12 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
brokenbar,trend,2,0,1,0.25,590631366462090001a7f12a,37,,4279,Thu Mar 14 2019 15:02:17 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0,-1,0.125,590631366462090001a7f12a,38,,4612,Thu Mar 14 2019 15:02:24 GMT 0000 (GMT),-1,1,1,1,0.916666667,1,0.960207045,0.916666667
bar,trend,3,0,-1,0.125,590631366462090001a7f12a,39,,5318,Thu Mar 14 2019 15:02:31 GMT 0000 (GMT),-1,1,1,1,0.916666667,1,0.951631229,0.916666667
bottomgradbar,trend,2,0.5,1,0.125,590631366462090001a7f12a,40,,12747,Thu Mar 14 2019 15:02:45 GMT 0000 (GMT),1,4,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0,1,0.25,590631366462090001a7f12a,41,,16433,Thu Mar 14 2019 15:03:03 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.634407604,0.716666667
bottomgradbar,trend,2,0.25,1,0.25,590631366462090001a7f12a,42,,5313,Thu Mar 14 2019 15:03:11 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
brokenbar,trend,3,0.25,1,0.125,590631366462090001a7f12a,43,,8348,Thu Mar 14 2019 15:03:22 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.597954827,0.633333333
bar,trend,2,0.25,1,0.25,590631366462090001a7f12a,44,,5613,Thu Mar 14 2019 15:03:29 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
bar,trend,3,0,-1,0.125,5926e5db121ca6000184c176,1,1,7252,Thu Mar 14 2019 14:51:17 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.916666667,1,0.965014259,0.916666667
brokenbar,trend,2,0,-1,0.25,5926e5db121ca6000184c176,2,1,6079,Thu Mar 14 2019 14:51:25 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.875,1,0.875,
bar,trend,2,0.5,1,0.25,5926e5db121ca6000184c176,3,1,4870,Thu Mar 14 2019 14:51:40 GMT 0000 (Greenwich Mean Time),1,5,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0,-1,0.125,5926e5db121ca6000184c176,4,1,4325,Thu Mar 14 2019 14:51:46 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.916666667,1,0.956701781,0.916666667
bottomgradbar,trend,3,0.5,1,0.125,5926e5db121ca6000184c176,5,1,3968,Thu Mar 14 2019 14:51:51 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.633333333,0.55,0.596445679,0.633333333
brokenbar,trend,3,0,1,0.25,5926e5db121ca6000184c176,6,1,3663,Thu Mar 14 2019 14:51:57 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.618892493,0.716666667
bottomgradbar,trend,3,0.5,1,0.25,5926e5db121ca6000184c176,7,1,4327,Thu Mar 14 2019 14:52:03 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.716666667,0.55,0.628352788,0.716666667
brokenbar,trend,3,0.5,1,0.125,5926e5db121ca6000184c176,8,1,4756,Thu Mar 14 2019 14:52:09 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.633333333,0.55,0.590259324,0.633333333
bottomgradbar,trend,3,0.25,-1,0.125,5926e5db121ca6000184c176,9,,5121,Thu Mar 14 2019 14:52:16 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.916666667,1,0.95391138,0.916666667
brokenbar,trend,3,0,-1,0.25,5926e5db121ca6000184c176,10,,5710,Thu Mar 14 2019 14:52:23 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.833333333,1,0.911817313,0.833333333
bar,trend,2,0.25,1,0.125,5926e5db121ca6000184c176,11,,6237,Thu Mar 14 2019 14:52:31 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.6125,0.55,0.6125,
bar,trend,3,0.25,-1,0.125,5926e5db121ca6000184c176,12,,4406,Thu Mar 14 2019 14:52:37 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.916666667,1,0.960359373,0.916666667
bottomgradbar,trend,3,0.25,-1,0.25,5926e5db121ca6000184c176,13,,5980,Thu Mar 14 2019 14:52:45 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.833333333,1,0.918599877,0.833333333
bar,trend,3,0,-1,0.125,5926e5db121ca6000184c176,14,,4612,Thu Mar 14 2019 14:52:52 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.916666667,1,0.96613386,0.916666667
brokenbar,trend,3,0.5,-1,0.125,5926e5db121ca6000184c176,15,,5284,Thu Mar 14 2019 14:52:59 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.916666667,1,0.957383106,0.916666667
bar,trend,2,0,-1,0.25,5926e5db121ca6000184c176,16,,4908,Thu Mar 14 2019 14:53:06 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.875,1,0.875,
brokenbar,trend,3,0.25,1,0.25,5926e5db121ca6000184c176,17,,9691,Thu Mar 14 2019 14:53:17 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.614211773,0.716666667
bar,trend,2,0.5,-1,0.25,5926e5db121ca6000184c176,18,,5573,Thu Mar 14 2019 14:53:25 GMT 0000 (Greenwich Mean Time),-1,5,1,1,0.875,1,0.875,
brokenbar,trend,2,0.5,-1,0.25,5926e5db121ca6000184c176,19,,5028,Thu Mar 14 2019 14:53:31 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,3,0,1,0.25,5926e5db121ca6000184c176,20,,4551,Thu Mar 14 2019 14:53:38 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.647666352,0.716666667
bottomgradbar,trend,3,0.5,-1,0.25,5926e5db121ca6000184c176,21,,4490,Thu Mar 14 2019 14:53:45 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.833333333,1,0.898316951,0.833333333
bottomgradbar,trend,3,0,-1,0.125,5926e5db121ca6000184c176,22,,4646,Thu Mar 14 2019 14:53:51 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.916666667,1,0.949626316,0.916666667
bottomgradbar,trend,2,0,1,0.25,5926e5db121ca6000184c176,23,,4551,Thu Mar 14 2019 14:53:57 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.675,0.55,0.675,
bar,trend,3,0.25,1,0.25,5926e5db121ca6000184c176,24,,4284,Thu Mar 14 2019 14:54:03 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.716666667,0.55,0.650319368,0.716666667
bottomgradbar,trend,3,0.5,1,0.125,5926e5db121ca6000184c176,25,,5086,Thu Mar 14 2019 14:54:11 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.633333333,0.55,0.593870408,0.633333333
bar,trend,3,0,-1,0.25,5926e5db121ca6000184c176,26,,4297,Thu Mar 14 2019 14:54:19 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.833333333,1,0.913857913,0.833333333
brokenbar,trend,3,0.25,-1,0.125,5926e5db121ca6000184c176,27,,4539,Thu Mar 14 2019 14:54:25 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.916666667,1,0.960789726,0.916666667
brokenbar,trend,3,0,1,0.125,5926e5db121ca6000184c176,28,,5506,Thu Mar 14 2019 14:54:33 GMT 0000 (Greenwich Mean Time),1,1,1,0.55,0.633333333,0.55,0.588869955,0.633333333
brokenbar,trend,2,0.25,1,0.125,5926e5db121ca6000184c176,29,,4542,Thu Mar 14 2019 14:54:39 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0.5,-1,0.125,5926e5db121ca6000184c176,30,,4300,Thu Mar 14 2019 14:54:45 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.9375,1,0.9375,
bar,trend,2,0,-1,0.125,5926e5db121ca6000184c176,31,,5117,Thu Mar 14 2019 14:54:52 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0.25,-1,0.25,5926e5db121ca6000184c176,32,,4474,Thu Mar 14 2019 14:54:58 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.875,1,0.875,
brokenbar,trend,2,0,-1,0.25,5926e5db121ca6000184c176,33,,7601,Thu Mar 14 2019 14:55:07 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.875,1,0.875,
brokenbar,trend,3,0.5,-1,0.25,5926e5db121ca6000184c176,34,,4662,Thu Mar 14 2019 14:55:59 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.833333333,1,0.926685243,0.833333333
bar,trend,3,0.5,-1,0.125,5926e5db121ca6000184c176,35,,6088,Thu Mar 14 2019 14:56:08 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.916666667,1,0.949528243,0.916666667
bottomgradbar,trend,2,0,1,0.125,5926e5db121ca6000184c176,36,,4969,Thu Mar 14 2019 14:56:17 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.6125,0.55,0.6125,
bar,trend,2,0.25,-1,0.25,5926e5db121ca6000184c176,37,,5616,Thu Mar 14 2019 14:56:27 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0.5,1,0.125,5926e5db121ca6000184c176,38,,5974,Thu Mar 14 2019 14:56:39 GMT 0000 (Greenwich Mean Time),1,3,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0,1,0.125,5926e5db121ca6000184c176,39,,6077,Thu Mar 14 2019 14:56:47 GMT 0000 (Greenwich Mean Time),1,1,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0.25,1,0.25,5926e5db121ca6000184c176,40,,11083,Thu Mar 14 2019 14:57:03 GMT 0000 (Greenwich Mean Time),1,4,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0.5,-1,0.25,5926e5db121ca6000184c176,41,,5481,Thu Mar 14 2019 14:57:10 GMT 0000 (Greenwich Mean Time),-1,3,1,1,0.875,1,0.875,
bar,trend,3,0.5,-1,0.25,5926e5db121ca6000184c176,42,,9784,Thu Mar 14 2019 14:57:22 GMT 0000 (Greenwich Mean Time),-1,4,1,1,0.833333333,1,0.923344681,0.833333333
bar,trend,2,0.5,-1,0.125,5926e5db121ca6000184c176,43,,5107,Thu Mar 14 2019 14:57:29 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0.25,-1,0.125,5926e5db121ca6000184c176,44,,5076,Thu Mar 14 2019 14:57:40 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,3,0,1,0.125,5a1431b35d06850001b0081d,1,1,13543,Thu Mar 14 2019 14:35:24 GMT 0000 (GMT),1,3,1,0.55,0.633333333,0.55,0.586258454,0.633333333
bar,trend,2,0,-1,0.25,5a1431b35d06850001b0081d,2,1,10129,Thu Mar 14 2019 14:35:36 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
bar,trend,2,0.5,-1,0.25,5a1431b35d06850001b0081d,3,1,7600,Thu Mar 14 2019 14:35:45 GMT 0000 (GMT),-1,5,1,1,0.875,1,0.875,
brokenbar,trend,3,0,1,0.125,5a1431b35d06850001b0081d,4,1,7758,Thu Mar 14 2019 14:35:55 GMT 0000 (GMT),1,2,1,0.55,0.633333333,0.55,0.581772946,0.633333333
bottomgradbar,trend,2,0.5,1,0.125,5a1431b35d06850001b0081d,5,1,8298,Thu Mar 14 2019 14:36:05 GMT 0000 (GMT),1,4,1,0.55,0.6125,0.55,0.6125,
bar,trend,3,0.5,-1,0.125,5a1431b35d06850001b0081d,6,1,8709,Thu Mar 14 2019 14:36:15 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.963807759,0.916666667
brokenbar,trend,3,0.5,1,0.25,5a1431b35d06850001b0081d,7,1,9089,Thu Mar 14 2019 14:36:26 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.642471022,0.716666667
bottomgradbar,trend,2,0,1,0.25,5a1431b35d06850001b0081d,8,1,6347,Thu Mar 14 2019 14:36:34 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.25,-1,0.25,5a1431b35d06850001b0081d,9,,8302,Thu Mar 14 2019 14:36:44 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
brokenbar,trend,3,0,1,0.25,5a1431b35d06850001b0081d,10,,8222,Thu Mar 14 2019 14:36:54 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.647206965,0.716666667
bottomgradbar,trend,3,0.25,1,0.25,5a1431b35d06850001b0081d,11,,6781,Thu Mar 14 2019 14:37:02 GMT 0000 (GMT),1,4,1,0.55,0.716666667,0.55,0.629062776,0.716666667
brokenbar,trend,3,0.25,1,0.125,5a1431b35d06850001b0081d,12,,5315,Thu Mar 14 2019 14:37:09 GMT 0000 (GMT),1,2,1,0.55,0.633333333,0.55,0.589885747,0.633333333
brokenbar,trend,2,0,-1,0.125,5a1431b35d06850001b0081d,13,,12134,Thu Mar 14 2019 14:37:23 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0,1,0.25,5a1431b35d06850001b0081d,14,,4619,Thu Mar 14 2019 14:37:29 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0,-1,0.25,5a1431b35d06850001b0081d,15,,7117,Thu Mar 14 2019 14:37:38 GMT 0000 (GMT),-1,4,1,1,0.875,1,0.875,
brokenbar,trend,3,0.5,-1,0.125,5a1431b35d06850001b0081d,16,,8935,Thu Mar 14 2019 14:37:49 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.958894683,0.916666667
bottomgradbar,trend,2,0.25,-1,0.125,5a1431b35d06850001b0081d,17,,5800,Thu Mar 14 2019 14:37:56 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bar,trend,3,0,-1,0.125,5a1431b35d06850001b0081d,18,,6313,Thu Mar 14 2019 14:38:04 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.965601122,0.916666667
bottomgradbar,trend,3,0.25,1,0.125,5a1431b35d06850001b0081d,19,,6899,Thu Mar 14 2019 14:38:13 GMT 0000 (GMT),1,2,1,0.55,0.633333333,0.55,0.589046374,0.633333333
bottomgradbar,trend,3,0,1,0.25,5a1431b35d06850001b0081d,20,,8114,Thu Mar 14 2019 14:38:22 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.647664437,0.716666667
bar,trend,3,0.5,-1,0.125,5a1431b35d06850001b0081d,21,,7026,Thu Mar 14 2019 14:38:31 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.965642004,0.916666667
brokenbar,trend,2,0.5,-1,0.25,5a1431b35d06850001b0081d,22,,5135,Thu Mar 14 2019 14:38:38 GMT 0000 (GMT),-1,5,1,1,0.875,1,0.875,
bar,trend,3,0,1,0.25,5a1431b35d06850001b0081d,23,,4249,Thu Mar 14 2019 14:38:43 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.622468548,0.716666667
bar,trend,3,0.5,-1,0.25,5a1431b35d06850001b0081d,24,,5466,Thu Mar 14 2019 14:38:50 GMT 0000 (GMT),-1,4,1,1,0.833333333,1,0.93532206,0.833333333
brokenbar,trend,2,0.5,1,0.125,5a1431b35d06850001b0081d,25,,6260,Thu Mar 14 2019 14:38:58 GMT 0000 (GMT),1,4,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0.5,-1,0.25,5a1431b35d06850001b0081d,26,,4933,Thu Mar 14 2019 14:39:05 GMT 0000 (GMT),-1,4,1,1,0.833333333,1,0.924958628,0.833333333
bar,trend,2,0,1,0.125,5a1431b35d06850001b0081d,27,,4867,Thu Mar 14 2019 14:39:12 GMT 0000 (GMT),1,1,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0.25,1,0.125,5a1431b35d06850001b0081d,28,,4549,Thu Mar 14 2019 14:39:18 GMT 0000 (GMT),1,2,1,0.55,0.6125,0.55,0.6125,
bar,trend,3,0.25,1,0.125,5a1431b35d06850001b0081d,29,,4816,Thu Mar 14 2019 14:39:25 GMT 0000 (GMT),1,1,1,0.55,0.633333333,0.55,0.585227525,0.633333333
bar,trend,2,0,1,0.25,5a1431b35d06850001b0081d,30,,3949,Thu Mar 14 2019 14:39:31 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0.5,-1,0.125,5a1431b35d06850001b0081d,31,,5331,Thu Mar 14 2019 14:39:37 GMT 0000 (GMT),-1,3,1,1,0.916666667,1,0.956278178,0.916666667
brokenbar,trend,3,0.5,1,0.25,5a1431b35d06850001b0081d,32,,5316,Thu Mar 14 2019 14:39:45 GMT 0000 (GMT),1,5,1,0.55,0.716666667,0.55,0.650011163,0.716666667
bar,trend,2,0.5,1,0.25,5a1431b35d06850001b0081d,33,,5182,Thu Mar 14 2019 14:39:51 GMT 0000 (GMT),1,5,1,0.55,0.675,0.55,0.675,
bar,trend,2,0.25,-1,0.125,5a1431b35d06850001b0081d,34,,5230,Thu Mar 14 2019 14:39:58 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0,-1,0.125,5a1431b35d06850001b0081d,35,,7433,Thu Mar 14 2019 14:40:07 GMT 0000 (GMT),-1,1,1,1,0.9375,1,0.9375,
bar,trend,2,0.25,1,0.25,5a1431b35d06850001b0081d,36,,7769,Thu Mar 14 2019 14:40:16 GMT 0000 (GMT),1,4,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0.5,-1,0.125,5a1431b35d06850001b0081d,37,,6582,Thu Mar 14 2019 14:40:24 GMT 0000 (GMT),-1,3,1,1,0.9375,1,0.9375,
brokenbar,trend,3,0.25,-1,0.25,5a1431b35d06850001b0081d,38,,4517,Thu Mar 14 2019 14:40:31 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.919350667,0.833333333
brokenbar,trend,3,0,1,0.125,5a1431b35d06850001b0081d,39,,5603,Thu Mar 14 2019 14:40:38 GMT 0000 (GMT),1,1,1,0.55,0.633333333,0.55,0.592641755,0.633333333
bar,trend,3,0.25,1,0.25,5a1431b35d06850001b0081d,40,,6520,Thu Mar 14 2019 14:40:45 GMT 0000 (GMT),1,2,1,0.55,0.716666667,0.55,0.618093961,0.716666667
bottomgradbar,trend,3,0,-1,0.125,5a1431b35d06850001b0081d,41,,5965,Thu Mar 14 2019 14:40:53 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.956162969,0.916666667
bar,trend,2,0.5,1,0.125,5a1431b35d06850001b0081d,42,,4199,Thu Mar 14 2019 14:40:59 GMT 0000 (GMT),1,3,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0.25,1,0.25,5a1431b35d06850001b0081d,43,,4795,Thu Mar 14 2019 14:41:05 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0.5,1,0.25,5a1431b35d06850001b0081d,44,,8233,Thu Mar 14 2019 14:41:15 GMT 0000 (GMT),1,5,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0.5,-1,0.125,5a2aec00443c100001211332,1,1,15608,Thu Mar 14 2019 14:24:27 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0,1,0.25,5a2aec00443c100001211332,2,1,9342,Thu Mar 14 2019 14:24:39 GMT 0000 (Greenwich Mean Time),1,2,1,0.55,0.675,0.55,0.675,
brokenbar,trend,3,0,-1,0.125,5a2aec00443c100001211332,3,1,8598,Thu Mar 14 2019 14:24:50 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.916666667,1,0.949328451,0.916666667
bar,trend,3,0,-1,0.25,5a2aec00443c100001211332,4,1,8910,Thu Mar 14 2019 14:25:03 GMT 0000 (Greenwich Mean Time),-1,1,1,1,0.833333333,1,0.900369631,0.833333333
bar,trend,3,0.5,-1,0.25,5a2aec00443c100001211332,5,1,6431,Thu Mar 14 2019 14:25:11 GMT 0000 (Greenwich Mean Time),-1,2,1,1,0.833333333,1,0.909240218,0.833333333
